taget,date,day,times,open,high,low,close,volume,MA.MA1,MA.MA2,MA.MA3,MA.MA4,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD
202308221409 , 2023/08/22 14:09,2023/8/22,14:09,2483.9,2485.83,2483.9,2485.46,30146,2482.23,2477.95,2472.32,2470.88,30146,29403,25520,3.9,2.1,3.61
202308221410 , 2023/08/22 14:10,2023/8/22,14:10,2486.07,2486.13,2484.38,2484.76,26685,2483.47,2479.41,2473.32,2471.05,26685,29429,26436,4.19,2.52,3.34
202308221411 , 2023/08/22 14:11,2023/8/22,14:11,2484.82,2487.79,2484.46,2487.79,27935,2485.08,2480.54,2474.42,2471.28,27935,28955,25939,4.6,2.93,3.33
202308221412 , 2023/08/22 14:12,2023/8/22,14:12,2487.79,2490,2487.79,2490,35991,2486.44,2482.26,2475.54,2471.5,35991,29963,26654,5.05,3.36,3.38
202308221413 , 2023/08/22 14:13,2023/8/22,14:13,2490.58,2492.62,2490.56,2492.62,34358,2488.13,2484.16,2476.74,2471.8,34358,31023,28674,5.55,3.8,3.51
202308221414 , 2023/08/22 14:14,2023/8/22,14:14,2492.88,2493.27,2489.58,2490.37,41600,2489.11,2485.67,2477.85,2472.07,41600,33314,31358,5.7,4.18,3.05
202308221415 , 2023/08/22 14:15,2023/8/22,14:15,2489.5,2490.99,2489.5,2490.31,23579,2490.22,2486.85,2479.02,2472.32,23579,32693,31061,5.75,4.49,2.52
202308221416 , 2023/08/22 14:16,2023/8/22,14:16,2489.99,2489.99,2486.75,2486.78,20478,2490.02,2487.55,2480.06,2472.54,20478,31201,30078,5.44,4.68,1.52
202308221417 , 2023/08/22 14:17,2023/8/22,14:17,2487.03,2488.77,2487.03,2488.55,20471,2489.73,2488.09,2481.18,2472.79,20471,28097,29030,5.28,4.8,0.96
202308221418 , 2023/08/22 14:18,2023/8/22,14:18,2488.38,2491.27,2488.35,2491.27,24607,2489.46,2488.79,2482.46,2473.11,24607,26147,28585,5.31,4.9,0.81
202308221419 , 2023/08/22 14:19,2023/8/22,14:19,2490.82,2493.23,2490.82,2492.66,29944,2489.91,2489.51,2483.73,2473.45,29944,23816,28565,5.38,5,0.77
202308221420 , 2023/08/22 14:20,2023/8/22,14:20,2491.56,2494.37,2491.12,2494.13,32069,2490.68,2490.45,2484.93,2473.82,32069,25514,29103,5.5,5.1,0.79
202308221421 , 2023/08/22 14:21,2023/8/22,14:21,2495.16,2498.92,2495.16,2498.92,50027,2493.11,2491.56,2486.05,2474.29,50027,31424,31312,5.9,5.26,1.29
202308221422 , 2023/08/22 14:22,2023/8/22,14:22,2499.35,2502.26,2499.27,2501.79,44089,2495.75,2492.74,2487.5,2474.78,44089,36147,32122,6.39,5.48,1.8
202308221423 , 2023/08/22 14:23,2023/8/22,14:23,2501.72,2502.64,2501.72,2502.25,40927,2497.95,2493.7,2488.93,2475.31,40927,39411,32779,6.73,5.73,1.99
202308221424 , 2023/08/22 14:24,2023/8/22,14:24,2502.67,2503.44,2502.13,2502.97,39866,2500.01,2494.96,2490.32,2475.88,39866,41396,32606,6.97,5.98,1.99
202308221425 , 2023/08/22 14:25,2023/8/22,14:25,2503.03,2503.58,2500.67,2500.79,41491,2501.34,2496.01,2491.43,2476.41,41491,43280,34397,6.92,6.17,1.5
202308221426 , 2023/08/22 14:26,2023/8/22,14:26,2500.74,2502.79,2500.28,2502.79,28914,2502.12,2497.61,2492.58,2476.94,28914,39057,35241,6.95,6.32,1.25
202308221427 , 2023/08/22 14:27,2023/8/22,14:27,2502.74,2502.98,2500.98,2501.48,34245,2502.06,2498.91,2493.5,2477.43,34245,37089,36618,6.79,6.42,0.75
202308221428 , 2023/08/22 14:28,2023/8/22,14:28,2501.62,2502.57,2501.58,2502.57,27620,2502.12,2500.04,2494.41,2477.97,27620,34427,36919,6.68,6.47,0.42
202308221429 , 2023/08/22 14:29,2023/8/22,14:29,2502.56,2504.69,2502.28,2504.69,32943,2502.46,2501.24,2495.37,2478.53,32943,33043,37219,6.68,6.51,0.34
202308221430 , 2023/08/22 14:30,2023/8/22,14:30,2504.65,2505.03,2504.03,2504.14,33788,2503.13,2502.24,2496.34,2479.08,33788,31502,37391,6.57,6.52,0.09
202308221431 , 2023/08/22 14:31,2023/8/22,14:31,2504.44,2504.44,2500.52,2501.26,39436,2502.83,2502.47,2497.02,2479.6,39436,33606,36332,6.17,6.45,-0.56
202308221432 , 2023/08/22 14:32,2023/8/22,14:32,2501.23,2504.01,2501.23,2504.01,31651,2503.33,2502.7,2497.72,2480.18,31651,33088,35088,6.01,6.37,-0.71
202308221433 , 2023/08/22 14:33,2023/8/22,14:33,2503.76,2503.76,2500.81,2500.95,34392,2503.01,2502.56,2498.13,2480.73,34392,34442,34435,5.57,6.21,-1.27
202308221434 , 2023/08/22 14:34,2023/8/22,14:34,2500.8,2501.09,2500.24,2500.58,28893,2502.19,2502.33,2498.64,2481.31,28893,33632,33337,5.13,5.99,-1.71
202308221435 , 2023/08/22 14:35,2023/8/22,14:35,2500.44,2500.53,2498.64,2498.64,25592,2501.09,2502.11,2499.06,2481.85,25592,31993,31747,4.58,5.71,-2.26
202308221436 , 2023/08/22 14:36,2023/8/22,14:36,2498.06,2498.28,2497.62,2497.62,22137,2500.36,2501.59,2499.6,2482.34,22137,28533,31070,4.01,5.37,-2.72
202308221437 , 2023/08/22 14:37,2023/8/22,14:37,2497.64,2497.64,2492.99,2492.99,30924,2498.16,2500.75,2499.82,2482.74,30924,28388,30738,3.15,4.93,-3.55
202308221438 , 2023/08/22 14:38,2023/8/22,14:38,2493.2,2496.29,2493.17,2495.92,26826,2497.15,2500.08,2500.06,2483.19,26826,26874,30658,2.67,4.48,-3.6
202308221439 , 2023/08/22 14:39,2023/8/22,14:39,2496.41,2496.64,2495.62,2496.3,22229,2496.29,2499.24,2500.24,2483.64,22229,25542,29587,2.3,4.04,-3.48
202308221440 , 2023/08/22 14:40,2023/8/22,14:40,2496.44,2497.02,2495.85,2496.94,21575,2495.95,2498.52,2500.38,2484.11,21575,24738,28366,2.03,3.64,-3.21
202308221441 , 2023/08/22 14:41,2023/8/22,14:41,2496.93,2497.13,2496.18,2497.13,18323,2495.86,2498.11,2500.29,2484.59,18323,23975,26254,1.81,3.27,-2.92
202308221442 , 2023/08/22 14:42,2023/8/22,14:42,2496.76,2497.93,2496.76,2497.71,20735,2496.8,2497.48,2500.09,2485.08,20735,21938,25163,1.67,2.95,-2.57
202308221443 , 2023/08/22 14:43,2023/8/22,14:43,2498.4,2499.24,2497.49,2499.24,20058,2497.46,2497.31,2499.94,2485.59,20058,20584,23729,1.66,2.69,-2.07
202308221444 , 2023/08/22 14:44,2023/8/22,14:44,2499.5,2500.09,2499.22,2499.64,20504,2498.13,2497.21,2499.77,2486.11,20504,20239,22890,1.66,2.49,-1.65
202308221445 , 2023/08/22 14:45,2023/8/22,14:45,2499.73,2499.73,2497.77,2498.15,21016,2498.37,2497.16,2499.64,2486.61,21016,20127,22433,1.53,2.3,-1.53
202308221446 , 2023/08/22 14:46,2023/8/22,14:46,2498.17,2498.17,2495.66,2495.66,24114,2498.08,2496.97,2499.28,2487.11,24114,21285,22630,1.21,2.08,-1.74
202308221447 , 2023/08/22 14:47,2023/8/22,14:47,2496.33,2496.71,2495.53,2496.55,22409,2497.85,2497.32,2499.03,2487.64,22409,21620,21779,1.01,1.87,-1.7
202308221448 , 2023/08/22 14:48,2023/8/22,14:48,2496.7,2496.7,2495.8,2495.91,24487,2497.18,2497.32,2498.7,2488.14,24487,22506,21545,0.8,1.65,-1.71
202308221449 , 2023/08/22 14:49,2023/8/22,14:49,2496.26,2496.61,2495.75,2495.91,20605,2496.44,2497.28,2498.26,2488.65,20605,22526,21383,0.62,1.45,-1.65
202308221450 , 2023/08/22 14:50,2023/8/22,14:50,2496.29,2496.29,2494.13,2495.01,26253,2495.81,2497.09,2497.81,2489.16,26253,23574,21850,0.4,1.24,-1.67
202308221451 , 2023/08/22 14:51,2023/8/22,14:51,2495.2,2495.48,2494.2,2494.49,30442,2495.57,2496.83,2497.47,2489.64,30442,24839,23062,0.19,1.03,-1.68
202308221452 , 2023/08/22 14:52,2023/8/22,14:52,2494.23,2494.23,2493.41,2493.88,27192,2495.04,2496.44,2496.96,2490.07,27192,25796,23708,-0.03,0.81,-1.7
202308221453 , 2023/08/22 14:53,2023/8/22,14:53,2494.07,2495.08,2493.75,2495.08,24489,2494.87,2496.03,2496.67,2490.51,24489,25796,24151,-0.11,0.63,-1.48
202308221454 , 2023/08/22 14:54,2023/8/22,14:54,2495.43,2496.08,2494.87,2495.94,24875,2494.88,2495.66,2496.44,2490.98,24875,26650,24588,-0.1,0.48,-1.17
202308221455 , 2023/08/22 14:55,2023/8/22,14:55,2495.62,2496.36,2495.26,2496.26,29618,2495.13,2495.47,2496.32,2491.47,29618,27323,25448,-0.07,0.37,-0.88
202308221456 , 2023/08/22 14:56,2023/8/22,14:56,2496.07,2496.14,2494.55,2495.16,33550,2495.26,2495.42,2496.19,2491.95,33550,27945,26392,-0.13,0.27,-0.8
202308221457 , 2023/08/22 14:57,2023/8/22,14:57,2495.46,2495.5,2493.91,2495.22,39186,2495.53,2495.29,2496.31,2492.44,39186,30344,28070,-0.17,0.19,-0.71
202308221458 , 2023/08/22 14:58,2023/8/22,14:58,2495.29,2495.29,2494.74,2494.74,2090,2495.46,2495.17,2496.25,2492.92,2090,25864,25830,-0.24,0.1,-0.67
202308221459 , 2023/08/22 14:59,2023/8/22,14:59,2494.74,2494.74,2494.74,2494.74,0,2495.22,2495.05,2496.17,2493.38,0,20889,23770,-0.29,0.02,-0.62
202308221500 , 2023/08/22 15:00,2023/8/22,15:00,2494.58,2494.58,2493.76,2493.76,73244,2494.72,2494.93,2496.01,2493.77,73244,29614,28469,-0.4,-0.06,-0.68
202308230931 , 2023/08/23 09:31,2023/8/23,9:31,2491.37,2491.37,2488.11,2489.43,102555,2493.58,2494.42,2495.62,2493.99,102555,43415,35680,-0.83,-0.22,-1.23
202308230932 , 2023/08/23 09:32,2023/8/23,9:32,2489.54,2490.94,2488.53,2488.66,50717,2492.27,2493.9,2495.17,2494.25,50717,45721,38032,-1.22,-0.42,-1.61
202308230933 , 2023/08/23 09:33,2023/8/23,9:33,2488.79,2492.72,2488.48,2492.4,41246,2491.8,2493.63,2494.83,2494.56,41246,53552,39708,-1.21,-0.58,-1.28
202308230934 , 2023/08/23 09:34,2023/8/23,9:34,2492.4,2493.96,2491.6,2493.59,40006,2491.57,2493.4,2494.53,2494.87,40006,61554,41221,-1.1,-0.68,-0.84
202308230935 , 2023/08/23 09:35,2023/8/23,9:35,2493.53,2493.93,2491.08,2492.86,37961,2491.39,2493.06,2494.26,2495.11,37961,54497,42056,-1.06,-0.76,-0.6
202308230936 , 2023/08/23 09:36,2023/8/23,9:36,2492.3,2498.12,2492.3,2498.12,62553,2493.13,2493.35,2494.39,2495.42,62553,46497,44956,-0.59,-0.72,0.27
202308230937 , 2023/08/23 09:37,2023/8/23,9:37,2498.06,2498.32,2492.06,2492.36,41010,2493.87,2493.07,2494.18,2495.57,41010,44555,45138,-0.68,-0.71,0.07
202308230938 , 2023/08/23 09:38,2023/8/23,9:38,2493.1,2493.1,2489.05,2489.05,28380,2493.2,2492.5,2493.83,2495.65,28380,41982,47767,-1,-0.77,-0.46
202308230939 , 2023/08/23 09:39,2023/8/23,9:39,2489.51,2489.61,2488.38,2488.38,24647,2492.15,2491.86,2493.46,2495.7,24647,38910,50232,-1.3,-0.88,-0.84
202308230940 , 2023/08/23 09:40,2023/8/23,9:40,2488.63,2489.17,2488.51,2488.75,24365,2491.33,2491.36,2493.14,2495.76,24365,36191,45344,-1.49,-1,-0.98
202308230941 , 2023/08/23 09:41,2023/8/23,9:41,2488.86,2489.37,2486.88,2486.97,28020,2489.1,2491.11,2492.77,2495.75,28020,29284,37891,-1.76,-1.15,-1.22
202308230942 , 2023/08/23 09:42,2023/8/23,9:42,2486.83,2489.17,2486.32,2489.17,31678,2488.46,2491.17,2492.53,2495.74,31678,27418,35987,-1.78,-1.28,-1
202308230943 , 2023/08/23 09:43,2023/8/23,9:43,2489.41,2491.54,2489.12,2489.38,29046,2488.53,2490.86,2492.25,2495.68,29046,27551,34767,-1.75,-1.37,-0.76
202308230944 , 2023/08/23 09:44,2023/8/23,9:44,2489.29,2491.13,2488.87,2490.64,24429,2488.98,2490.57,2491.98,2495.69,24429,27508,33209,-1.62,-1.42,-0.39
202308230945 , 2023/08/23 09:45,2023/8/23,9:45,2490.57,2490.57,2489.2,2489.56,23079,2489.14,2490.24,2491.65,2495.67,23079,27250,31721,-1.58,-1.45,-0.25
202308230946 , 2023/08/23 09:46,2023/8/23,9:46,2489.21,2490.24,2488.21,2488.67,25229,2489.48,2489.29,2491.32,2495.71,25229,26692,27988,-1.6,-1.48,-0.23
202308230947 , 2023/08/23 09:47,2023/8/23,9:47,2488.61,2488.61,2486.74,2487.54,25448,2489.16,2488.81,2490.94,2495.69,25448,25446,26432,-1.68,-1.52,-0.33
202308230948 , 2023/08/23 09:48,2023/8/23,9:48,2487.48,2487.98,2485.65,2486.42,26938,2488.57,2488.55,2490.52,2495.61,26938,25025,26288,-1.82,-1.58,-0.48
202308230949 , 2023/08/23 09:49,2023/8/23,9:49,2486.38,2486.84,2485.38,2486.11,20887,2487.66,2488.32,2490.09,2495.5,20887,24316,25912,-1.94,-1.65,-0.57
202308230950 , 2023/08/23 09:50,2023/8/23,9:50,2486.16,2486.16,2484.94,2485.76,20255,2486.9,2488.02,2489.69,2495.36,20255,23751,25501,-2.03,-1.73,-0.61
202308230951 , 2023/08/23 09:51,2023/8/23,9:51,2485.95,2486.39,2484.51,2484.75,23827,2486.12,2487.8,2489.46,2495.12,23827,23471,25082,-2.16,-1.82,-0.7
202308230952 , 2023/08/23 09:52,2023/8/23,9:52,2484.91,2485.67,2484.24,2485.38,18452,2485.68,2487.42,2489.29,2494.85,18452,22072,23759,-2.19,-1.89,-0.6
202308230953 , 2023/08/23 09:53,2023/8/23,9:53,2485.1,2485.1,2483.44,2483.44,18746,2485.09,2486.83,2488.85,2494.54,18746,20433,22729,-2.34,-1.98,-0.72
202308230954 , 2023/08/23 09:54,2023/8/23,9:54,2483.45,2483.55,2482.77,2483.07,17008,2484.48,2486.07,2488.32,2494.2,17008,19658,21987,-2.47,-2.08,-0.77
202308230955 , 2023/08/23 09:55,2023/8/23,9:55,2482.84,2484.39,2482.81,2484.39,20012,2484.21,2485.55,2487.9,2493.93,20012,19609,21680,-2.43,-2.15,-0.56
202308230956 , 2023/08/23 09:56,2023/8/23,9:56,2484.45,2484.92,2483.85,2484.2,16448,2484.1,2485.11,2487.2,2493.62,16448,18133,20802,-2.39,-2.2,-0.38
202308230957 , 2023/08/23 09:57,2023/8/23,9:57,2484.89,2486.88,2484.62,2486.88,14910,2484.4,2485.04,2486.93,2493.38,14910,17425,19748,-2.11,-2.18,0.14
202308230958 , 2023/08/23 09:58,2023/8/23,9:58,2487.29,2487.29,2485.36,2486.16,17412,2484.94,2485.01,2486.78,2493.1,17412,17158,18796,-1.93,-2.13,0.4
202308230959 , 2023/08/23 09:59,2023/8/23,9:59,2485.49,2486.19,2485.08,2486.18,13106,2485.56,2485.02,2486.67,2492.8,13106,16378,18018,-1.76,-2.06,0.58
202308231000 , 2023/08/23 10:00,2023/8/23,10:00,2486.19,2486.8,2485.92,2486.7,11391,2486.02,2485.11,2486.57,2492.51,11391,14653,17131,-1.57,-1.96,0.77
202308231001 , 2023/08/23 10:01,2023/8/23,10:01,2486.84,2486.84,2484.5,2484.59,24928,2486.1,2485.1,2486.45,2492.23,24928,16349,17241,-1.57,-1.88,0.62
202308231002 , 2023/08/23 10:02,2023/8/23,10:02,2483.67,2483.83,2481.55,2481.55,24420,2485.04,2484.72,2486.07,2491.85,24420,18251,17838,-1.8,-1.86,0.13
202308231003 , 2023/08/23 10:03,2023/8/23,10:03,2481.65,2483.61,2481.4,2483.49,15495,2484.5,2484.72,2485.77,2491.56,15495,17868,17513,-1.8,-1.85,0.11
202308231004 , 2023/08/23 10:04,2023/8/23,10:04,2483.59,2483.59,2482.7,2483.34,13627,2483.93,2484.75,2485.41,2491.27,13627,17972,17175,-1.79,-1.84,0.1
202308231005 , 2023/08/23 10:05,2023/8/23,10:05,2483.41,2483.41,2482.16,2482.81,17730,2483.16,2484.59,2485.07,2491.01,17730,19240,16947,-1.81,-1.83,0.05
202308231006 , 2023/08/23 10:06,2023/8/23,10:06,2482.43,2483.61,2482.43,2483.61,17532,2482.96,2484.53,2484.82,2490.78,17532,17761,17055,-1.73,-1.81,0.16
202308231007 , 2023/08/23 10:07,2023/8/23,10:07,2483.32,2486.06,2483.32,2486.06,23732,2483.86,2484.45,2484.74,2490.66,23732,17623,17937,-1.46,-1.74,0.56
202308231008 , 2023/08/23 10:08,2023/8/23,10:08,2486.51,2486.51,2484.96,2484.99,13922,2484.16,2484.33,2484.67,2490.48,13922,17309,17588,-1.32,-1.66,0.68
202308231009 , 2023/08/23 10:09,2023/8/23,10:09,2484.67,2485.77,2484.67,2485.51,16455,2484.6,2484.27,2484.64,2490.3,16455,17874,17923,-1.15,-1.56,0.81
202308231010 , 2023/08/23 10:10,2023/8/23,10:10,2485.85,2486.55,2485.59,2486.31,15008,2485.3,2484.23,2484.67,2490.12,15008,17330,18285,-0.94,-1.43,0.99
202308231011 , 2023/08/23 10:11,2023/8/23,10:11,2486.2,2486.3,2483.14,2483.15,24018,2485.2,2484.08,2484.59,2489.89,24018,18627,18194,-1.02,-1.35,0.67
202308231012 , 2023/08/23 10:12,2023/8/23,10:12,2483.16,2484.99,2482.85,2484.87,15583,2484.97,2484.41,2484.56,2489.68,15583,16997,17310,-0.93,-1.27,0.67
202308231013 , 2023/08/23 10:13,2023/8/23,10:13,2485.12,2485.12,2483.68,2483.68,12246,2484.7,2484.43,2484.58,2489.42,12246,16662,16985,-0.94,-1.2,0.52
202308231014 , 2023/08/23 10:14,2023/8/23,10:14,2483.69,2484.02,2483.23,2483.7,16516,2484.34,2484.47,2484.61,2489.15,16516,16674,17274,-0.94,-1.15,0.41
202308231015 , 2023/08/23 10:15,2023/8/23,10:15,2483.64,2483.64,2481.93,2482.65,23945,2483.61,2484.45,2484.52,2488.89,23945,18462,17896,-1.02,-1.12,0.21
202308231016 , 2023/08/23 10:16,2023/8/23,10:16,2482.69,2482.79,2481.59,2481.86,13866,2483.35,2484.28,2484.4,2488.66,13866,16431,17529,-1.12,-1.12,0
202308231017 , 2023/08/23 10:17,2023/8/23,10:17,2482.06,2482.06,2480.94,2481.68,19706,2482.71,2483.84,2484.14,2488.42,19706,17256,17127,-1.21,-1.14,-0.14
202308231018 , 2023/08/23 10:18,2023/8/23,10:18,2481.55,2484.43,2481.55,2484.3,15998,2482.84,2483.77,2484.05,2488.22,15998,18006,17334,-1.06,-1.12,0.14
202308231019 , 2023/08/23 10:19,2023/8/23,10:19,2484.36,2484.87,2483.51,2484.87,12632,2483.07,2483.71,2483.99,2488.04,12632,17229,16952,-0.88,-1.07,0.4
202308231020 , 2023/08/23 10:20,2023/8/23,10:20,2484.72,2485.85,2484.7,2485.47,13853,2483.64,2483.62,2483.92,2487.88,13853,15211,16836,-0.68,-0.99,0.63
202308231021 , 2023/08/23 10:21,2023/8/23,10:21,2485.36,2485.84,2484.83,2484.83,18184,2484.23,2483.79,2483.94,2487.72,18184,16075,16253,-0.57,-0.91,0.69
202308231022 , 2023/08/23 10:22,2023/8/23,10:22,2484.9,2485.02,2482.39,2483.21,21725,2484.54,2483.62,2484.02,2487.54,21725,16478,16867,-0.6,-0.85,0.49
202308231023 , 2023/08/23 10:23,2023/8/23,10:23,2483.24,2487.22,2483.24,2487.14,16640,2485.1,2483.97,2484.2,2487.41,16640,16607,17307,-0.31,-0.74,0.86
202308231024 , 2023/08/23 10:24,2023/8/23,10:24,2487.33,2487.7,2486.74,2487.63,11243,2485.66,2484.36,2484.42,2487.27,11243,16329,16779,-0.04,-0.6,1.12
202308231025 , 2023/08/23 10:25,2023/8/23,10:25,2487.56,2487.56,2484.01,2484.43,18587,2485.45,2484.54,2484.5,2487.07,18587,17276,16243,-0.08,-0.5,0.83
202308231026 , 2023/08/23 10:26,2023/8/23,10:26,2484.6,2485.46,2484.18,2485.22,17002,2485.53,2484.88,2484.58,2486.91,17002,17039,16557,-0.05,-0.41,0.72
202308231027 , 2023/08/23 10:27,2023/8/23,10:27,2485.13,2486.04,2484.73,2485.28,13182,2485.94,2485.24,2484.54,2486.74,13182,15331,15905,-0.02,-0.33,0.62
202308231028 , 2023/08/23 10:28,2023/8/23,10:28,2485.51,2485.51,2483.85,2483.86,11995,2485.28,2485.19,2484.48,2486.56,11995,14402,15504,-0.11,-0.28,0.35
202308231029 , 2023/08/23 10:29,2023/8/23,10:29,2484.03,2484.43,2483.41,2483.58,12190,2484.47,2485.07,2484.39,2486.37,12190,14591,15460,-0.2,-0.27,0.14
202308231030 , 2023/08/23 10:30,2023/8/23,10:30,2483.39,2483.52,2482.81,2482.88,14533,2484.16,2484.81,2484.21,2486.19,14533,13780,15528,-0.32,-0.28,-0.09
202308231031 , 2023/08/23 10:31,2023/8/23,10:31,2482.96,2485.03,2482.96,2485.03,13253,2484.13,2484.83,2484.31,2486.12,13253,13031,15035,-0.25,-0.27,0.05
202308231032 , 2023/08/23 10:32,2023/8/23,10:32,2485.06,2485.08,2484.2,2484.86,10995,2484.04,2484.99,2484.31,2486.06,10995,12593,13962,-0.2,-0.26,0.12
202308231033 , 2023/08/23 10:33,2023/8/23,10:33,2485.03,2486.02,2485.02,2485.83,9762,2484.44,2484.86,2484.42,2485.95,9762,12147,13274,-0.08,-0.22,0.29
202308231034 , 2023/08/23 10:34,2023/8/23,10:34,2485.88,2486.43,2485.61,2485.79,10174,2484.88,2484.68,2484.52,2485.82,10174,11743,13167,0.01,-0.17,0.37
202308231035 , 2023/08/23 10:35,2023/8/23,10:35,2485.23,2485.41,2483.88,2485.41,14301,2485.38,2484.77,2484.66,2485.69,14301,11697,12739,0.05,-0.13,0.36
202308231036 , 2023/08/23 10:36,2023/8/23,10:36,2485.55,2485.68,2483.68,2484.42,15918,2485.26,2484.69,2484.79,2485.46,15918,12230,12630,0,-0.1,0.21
202308231037 , 2023/08/23 10:37,2023/8/23,10:37,2484.41,2484.99,2483.62,2484.99,12173,2485.29,2484.67,2484.95,2485.34,12173,12466,12529,0.01,-0.08,0.18
202308231038 , 2023/08/23 10:38,2023/8/23,10:38,2484.88,2485.23,2483.99,2485.13,9568,2485.15,2484.79,2484.99,2485.28,9568,12427,12287,0.03,-0.06,0.17
202308231039 , 2023/08/23 10:39,2023/8/23,10:39,2484.96,2485.12,2483.26,2484.37,11558,2484.86,2484.87,2484.97,2485.21,11558,12704,12224,-0.02,-0.05,0.06
202308231040 , 2023/08/23 10:40,2023/8/23,10:40,2483.95,2484.88,2483.87,2483.87,9540,2484.56,2484.97,2484.89,2485.13,9540,11751,11724,-0.09,-0.06,-0.07
202308231041 , 2023/08/23 10:41,2023/8/23,10:41,2484.15,2484.15,2483.55,2483.93,12368,2484.46,2484.86,2484.84,2485.08,12368,11041,11636,-0.15,-0.08,-0.14
202308231042 , 2023/08/23 10:42,2023/8/23,10:42,2483.99,2485.15,2483.85,2485.03,12332,2484.47,2484.88,2484.93,2485.01,12332,11073,11769,-0.1,-0.08,-0.04
202308231043 , 2023/08/23 10:43,2023/8/23,10:43,2485.09,2486,2484.58,2486,14264,2484.64,2484.89,2484.88,2484.95,14264,12012,12220,0.01,-0.06,0.15
202308231044 , 2023/08/23 10:44,2023/8/23,10:44,2485.98,2485.98,2483.18,2483.58,23191,2484.48,2484.67,2484.67,2484.83,23191,14339,13521,-0.09,-0.07,-0.04
202308231045 , 2023/08/23 10:45,2023/8/23,10:45,2483.42,2483.42,2481.66,2481.66,18304,2484.04,2484.3,2484.54,2484.7,18304,16092,13922,-0.32,-0.12,-0.41
202308231046 , 2023/08/23 10:46,2023/8/23,10:46,2481.47,2481.58,2480.92,2480.93,13940,2483.44,2483.95,2484.32,2484.57,13940,16406,13724,-0.56,-0.21,-0.7
202308231047 , 2023/08/23 10:47,2023/8/23,10:47,2481,2481,2478.61,2478.78,22407,2482.19,2483.33,2484,2484.43,22407,18421,14747,-0.91,-0.35,-1.12
202308231048 , 2023/08/23 10:48,2023/8/23,10:48,2478.59,2479.8,2478.59,2479.22,12278,2480.83,2482.74,2483.76,2484.31,12278,18024,15018,-1.14,-0.51,-1.27
202308231049 , 2023/08/23 10:49,2023/8/23,10:49,2479.66,2480.64,2479.51,2480.59,12683,2480.24,2482.36,2483.61,2484.21,12683,15922,15131,-1.2,-0.64,-1.11
202308231050 , 2023/08/23 10:50,2023/8/23,10:50,2480.39,2480.39,2476.56,2476.56,26519,2479.22,2481.63,2483.3,2484.06,26519,17565,16829,-1.55,-0.83,-1.45
202308231051 , 2023/08/23 10:51,2023/8/23,10:51,2477.04,2478.27,2476.63,2477.97,15355,2478.62,2481.03,2482.95,2483.95,15355,17848,17127,-1.7,-1,-1.39
202308231052 , 2023/08/23 10:52,2023/8/23,10:52,2477.96,2479.7,2477.9,2479.46,12230,2478.76,2480.48,2482.68,2483.85,12230,15813,17117,-1.67,-1.13,-1.08
202308231053 , 2023/08/23 10:53,2023/8/23,10:53,2479.56,2479.56,2478.23,2478.61,13726,2478.64,2479.74,2482.31,2483.77,13726,16103,17063,-1.7,-1.25,-0.91
202308231054 , 2023/08/23 10:54,2023/8/23,10:54,2478.6,2478.83,2478.23,2478.83,13313,2478.29,2479.26,2481.97,2483.7,13313,16229,16076,-1.69,-1.34,-0.71
202308231055 , 2023/08/23 10:55,2023/8/23,10:55,2478.73,2480.56,2478.33,2480.56,10752,2479.09,2479.15,2481.72,2483.64,10752,13075,15320,-1.52,-1.37,-0.3
202308231056 , 2023/08/23 10:56,2023/8/23,10:56,2480.43,2480.43,2478.62,2479.12,14046,2479.32,2478.97,2481.46,2483.55,14046,12813,15331,-1.49,-1.4,-0.18
202308231057 , 2023/08/23 10:57,2023/8/23,10:57,2479.12,2479.55,2478.85,2479.3,7495,2479.28,2479.02,2481.18,2483.42,7495,11866,13840,-1.43,-1.4,-0.05
202308231058 , 2023/08/23 10:58,2023/8/23,10:58,2479.19,2480.23,2479.02,2480.23,7807,2479.61,2479.12,2480.93,2483.32,7807,10683,13393,-1.29,-1.38,0.17
202308231059 , 2023/08/23 10:59,2023/8/23,10:59,2480.17,2480.42,2479.63,2480.03,8459,2479.85,2479.07,2480.71,2483.22,8459,9712,12970,-1.19,-1.34,0.31
202308231100 , 2023/08/23 11:00,2023/8/23,11:00,2480.1,2481.32,2479.69,2480.97,8202,2479.93,2479.51,2480.57,2483.13,8202,9202,11139,-1.02,-1.28,0.52
202308231101 , 2023/08/23 11:01,2023/8/23,11:01,2480.55,2482.06,2480.55,2482.06,8878,2480.52,2479.92,2480.47,2483.08,8878,8168,10491,-0.79,-1.18,0.79
202308231102 , 2023/08/23 11:02,2023/8/23,11:02,2481.9,2482.23,2481.24,2481.24,12751,2480.91,2480.09,2480.29,2483.08,12751,9219,10543,-0.66,-1.08,0.83
202308231103 , 2023/08/23 11:03,2023/8/23,11:03,2480.77,2480.77,2479.17,2479.66,17225,2480.79,2480.2,2479.97,2483.02,17225,11103,10893,-0.68,-1,0.63
202308231104 , 2023/08/23 11:04,2023/8/23,11:04,2479.62,2479.62,2477.84,2477.84,13339,2480.35,2480.1,2479.68,2482.92,13339,12079,10895,-0.83,-0.96,0.26
